/en/alberto_aquilani	 plays_for	 Italy national football team	 2006	 null
/en/alberto_aquilani	 plays_for	 Unione Triestina 2012 S.S.D.	 2003	 2004
/en/jermaine_pennant	 plays_for	 Portsmouth F.C.	 2009	 2009
/en/jermaine_pennant	 plays_for	 Stoke City F.C.	 2010	 null
/en/jermaine_pennant	 plays_for	 Wolverhampton Wanderers F.C.	 2012	 2013
/en/david_silva	 plays_for	 Valencia CF	 2006	 2010
/en/david_silva	 plays_for	 Spain national football team	 2006	 null
/en/david_silva	 plays_for	 Manchester City F.C.	 2010	 null
/en/david_silva	 plays_for	 Celta de Vigo	 2005	 2006
/en/david_silva	 plays_for	 SD Eibar	 2004	 2005
/en/david_silva	 plays_for	 Valencia CF Mestalla	 2003	 2004
/en/stewart_downing	 plays_for	 Middlesbrough F.C.	 2001	 2009
/en/stewart_downing	 plays_for	 Aston Villa F.C.	 2009	 2011
/en/stewart_downing	 plays_for	 England national football team	 2005	 null
/en/stewart_downing	 plays_for	 Liverpool F.C.	 2011	 null
/en/stewart_downing	 plays_for	 Sunderland A.F.C.	 2003	 2003
/en/charlie_adam	 plays_for	 Rangers F.C.	 2004	 2009
/en/charlie_adam	 plays_for	 Scotland national football team	 2007	 null
/en/charlie_adam	 plays_for	 Liverpool F.C.	 2011	 2012
/en/charlie_adam	 plays_for	 Blackpool F.C.	 2009	 2011
/en/charlie_adam	 plays_for	 St. Mirren F.C.	 2005-08-31	 2006-05-08
/en/charlie_adam	 plays_for	 Ross County F.C.	 2004	 2005
/en/charlie_adam	 plays_for	 Stoke City F.C.	 2012	 null
/en/blaise_matuidi	 plays_for	 AS Saint-Étienne	 2007	 2011
/en/blaise_matuidi	 plays_for	 France national football team	 2010	 null
/en/blaise_matuidi	 plays_for	 Paris Saint-Germain F.C.	 2011	 null
/en/blaise_matuidi	 plays_for	 Troyes AC	 2004	 2007
/en/adrien_silva	 plays_for	 Sporting Clube de Portugal	 2007	 null
